10.584276, 1.114979, 13.655150
11.403898, 1.088090, 13.287767
12.095993, 1.068136, 12.972603
12.677105, 1.054077, 12.702304
13.162528, 1.044955, 12.470089
13.566295, 1.039900, 12.269743
13.901191, 1.038129, 12.095619
14.178743, 1.038941, 11.942639
14.409230, 1.041724, 11.806290
14.601669, 1.045950, 11.682630
14.763830, 1.051178, 11.568282
14.902226, 1.057053, 11.460439
15.022116, 1.063303, 11.356860
15.127505, 1.069746, 11.255875
15.221161, 1.076280, 11.156370
15.304977, 1.082863, 11.057635
15.380593, 1.089457, 10.959080
15.449502, 1.096026, 10.860192
15.513051, 1.102530, 10.760534
15.572443, 1.108928, 10.659742
15.628735, 1.115180, 10.557531
15.682837, 1.121243, 10.453689
15.735515, 1.127072, 10.348077
15.787390, 1.132622, 10.240638
15.838936, 1.137848, 10.131383
15.890483, 1.142701, 10.020404
15.942212, 1.147132, 9.907866
15.994164, 1.151091, 9.794007
16.046259, 1.154531, 9.679117
16.098385, 1.157413, 9.563451
16.150415, 1.159716, 9.447207
16.202223, 1.161432, 9.330525
16.253666, 1.162566, 9.213489
16.304594, 1.163139, 9.096121
16.354853, 1.163186, 8.978391
16.404274, 1.162755, 8.860207
16.452684, 1.161910, 8.741421
16.499897, 1.160728, 8.621826
16.545723, 1.159302, 8.501160
16.589958, 1.157738, 8.379099
16.632397, 1.156157, 8.255266
16.672819, 1.154689, 8.129236
16.711020, 1.153461, 8.000620
16.746805, 1.152584, 7.869090
16.780005, 1.152152, 7.734401
16.810455, 1.152245, 7.596374
16.838018, 1.152927, 7.454901
16.862566, 1.154247, 7.309951
16.883989, 1.156237, 7.161561
16.902195, 1.158915, 7.009840
16.917110, 1.162284, 6.854973
16.928671, 1.166330, 6.697214
16.936834, 1.171023, 6.536888
16.941576, 1.176319, 6.374394
16.942879, 1.182160, 6.210201
16.940723, 1.188482, 6.044814
16.935061, 1.195227, 5.878747
16.925804, 1.202343, 5.712528
16.912842, 1.209786, 5.546685
16.896027, 1.217515, 5.381755
16.875185, 1.225497, 5.218289
16.850105, 1.233705, 5.056837
16.820551, 1.242118, 4.897961
16.786251, 1.250720, 4.742232
16.746901, 1.259503, 4.590222
16.702168, 1.268464, 4.442521
16.651690, 1.277607, 4.299718
16.595068, 1.286940, 4.162406
16.531925, 1.296486, 4.031105
16.461956, 1.306288, 3.906117
16.384949, 1.316411, 3.787512
16.300781, 1.326946, 3.675131
16.209419, 1.338001, 3.568582
16.110922, 1.349713, 3.467237
16.005434, 1.362237, 3.370240
15.893193, 1.375752, 3.276501
15.774526, 1.390462, 3.184695
15.649847, 1.406591, 3.093269
15.519665, 1.424386, 3.000436
15.384572, 1.444118, 2.904173
15.245255, 1.466079, 2.802232
15.102437, 1.490560, 2.692260
14.956731, 1.517780, 2.572145
14.808609, 1.547870, 2.440114
14.658397, 1.580869, 2.294741
14.506269, 1.616729, 2.134933
14.352260, 1.655311, 1.959948
14.196255, 1.696385, 1.769382
14.037991, 1.739632, 1.563167
13.877061, 1.784645, 1.341588
13.712914, 1.830923, 1.105266
13.544846, 1.877879, 0.855162
13.372012, 1.924835, 0.592581
13.193421, 1.971022, 0.319171
13.007975, 2.015608, 0.036866
12.814686, 2.057810, -0.252341
12.612771, 2.096956, -0.546535
12.401657, 2.132490, -0.843882
12.180992, 2.163963, -1.142612
11.950629, 2.191041, -1.441033
11.710633, 2.213505, -1.737546
11.461291, 2.231243, -2.030603
11.203093, 2.244261, -2.318746
10.936741, 2.252673, -2.600593
10.663159, 2.256709, -2.874830
10.383477, 2.256709, -3.140226
10.099031, 2.253126, -3.395630
9.811369, 2.246517, -3.639957
9.522063, 2.237461, -3.872280
9.232588, 2.226486, -4.091861
8.944323, 2.214067, -4.298148
8.658527, 2.200624, -4.490795
8.376356, 2.186523, -4.669656
8.098866, 2.172077, -4.834765
7.826991, 2.157540, -4.986371
7.561570, 2.143117, -5.124904
7.303331, 2.128957, -5.251000
7.052895, 2.115152, -5.365487
6.810769, 2.101743, -5.469386
6.577365, 2.088716, -5.563926
6.352980, 2.076001, -5.650512
6.137817, 2.063504, -5.730628
5.932026, 2.051132, -5.805659
5.735682, 2.038808, -5.876859
5.548799, 2.026464, -5.945355
5.371333, 2.014043, -6.012160
5.203170, 2.001502, -6.078151
5.044133, 1.988807, -6.144076
