# -9.64956138335333, 0, 16.326575716646676
(-9.36268, 0.589452, 16.101843), (-9.206988, 0.60164, 16.101028), (-9.204693, 0.621451, 15.945127)
(-9.36268, 0.589452, 16.101843), (-9.36513, 0.568022, 16.257431), (-9.206988, 0.60164, 16.101028)
(-9.51815, 0.577402, 16.102797), (-9.36268, 0.589452, 16.101843), (-9.360037, 0.610456, 15.94614)
(-9.51815, 0.577402, 16.102797), (-9.52097, 0.554737, 16.258162), (-9.36268, 0.589452, 16.101843)
(-9.6734, 0.565546, 16.103901), (-9.51815, 0.577402, 16.102797), (-9.515158, 0.599889, 15.947308)
(-9.6734, 0.565546, 16.103901), (-9.676549, 0.541411, 16.259029), (-9.51815, 0.577402, 16.102797)
(-9.828422, 0.554005, 16.10516), (-9.6734, 0.565546, 16.103901), (-9.670057, 0.589722, 15.94864)
(-9.828422, 0.554005, 16.10516), (-9.831885, 0.528131, 16.260042), (-9.6734, 0.565546, 16.103901)
(-9.983287, 0.542813, 16.106569), (-9.828422, 0.554005, 16.10516), (-9.824774, 0.580071, 15.950134)
(-9.983287, 0.542813, 16.106569), (-9.987038, 0.514919, 16.261198), (-9.828422, 0.554005, 16.10516)
(-9.36513, 0.568022, 16.257431), (-9.367186, 0.547123, 16.412912), (-9.209087, 0.581103, 16.256823)
(-9.36513, 0.568022, 16.257431), (-9.209087, 0.581103, 16.256823), (-9.206988, 0.60164, 16.101028)
(-9.52097, 0.554737, 16.258162), (-9.52335, 0.533055, 16.41342), (-9.36513, 0.568022, 16.257431)
(-9.52097, 0.554737, 16.258162), (-9.36513, 0.568022, 16.257431), (-9.36268, 0.589452, 16.101843)
(-9.676549, 0.541411, 16.259029), (-9.52097, 0.554737, 16.258162), (-9.51815, 0.577402, 16.102797)
(-9.676549, 0.541411, 16.259029), (-9.67924, 0.518633, 16.414043), (-9.52097, 0.554737, 16.258162)
(-9.831885, 0.528131, 16.260042), (-9.834856, 0.503976, 16.414797), (-9.676549, 0.541411, 16.259029)
(-9.831885, 0.528131, 16.260042), (-9.676549, 0.541411, 16.259029), (-9.6734, 0.565546, 16.103901)
(-9.367186, 0.547123, 16.412912), (-9.210769, 0.560678, 16.412498), (-9.209087, 0.581103, 16.256823)
(-9.367186, 0.547123, 16.412912), (-9.368574, 0.527586, 16.568239), (-9.210769, 0.560678, 16.412498)
(-9.52335, 0.533055, 16.41342), (-9.367186, 0.547123, 16.412912), (-9.36513, 0.568022, 16.257431)
(-9.52335, 0.533055, 16.41342), (-9.525057, 0.513192, 16.568527), (-9.367186, 0.547123, 16.412912)
(-9.67924, 0.518633, 16.414043), (-9.52335, 0.533055, 16.41342), (-9.52097, 0.554737, 16.258162)
(-9.67924, 0.518633, 16.414043), (-9.681235, 0.498068, 16.568905), (-9.52335, 0.533055, 16.41342)
(-9.834856, 0.503976, 16.414797), (-9.67924, 0.518633, 16.414043), (-9.676549, 0.541411, 16.259029)
(-9.834856, 0.503976, 16.414797), (-9.837118, 0.482338, 16.569384), (-9.67924, 0.518633, 16.414043)
(-9.368574, 0.527586, 16.568239), (-9.369163, 0.509372, 16.723289), (-9.211902, 0.541036, 16.568022)
(-9.368574, 0.527586, 16.568239), (-9.211902, 0.541036, 16.568022), (-9.210769, 0.560678, 16.412498)
(-9.525057, 0.513192, 16.568527), (-9.525832, 0.495118, 16.723339), (-9.368574, 0.527586, 16.568239)
(-9.525057, 0.513192, 16.568527), (-9.368574, 0.527586, 16.568239), (-9.367186, 0.547123, 16.412912)
(-9.681235, 0.498068, 16.568905), (-9.682261, 0.479639, 16.723448), (-9.525057, 0.513192, 16.568527)
(-9.681235, 0.498068, 16.568905), (-9.525057, 0.513192, 16.568527), (-9.52335, 0.533055, 16.41342)
(-9.837118, 0.482338, 16.569384), (-9.838372, 0.463095, 16.723629), (-9.681235, 0.498068, 16.568905)
(-9.837118, 0.482338, 16.569384), (-9.681235, 0.498068, 16.568905), (-9.67924, 0.518633, 16.414043)
# -8.981791150019998, 0, 16.326575716646676
(-8.738607, 0.637737, 16.099274), (-8.582108, 0.649323, 16.09885), (-8.58099, 0.666674, 15.942293)
(-8.738607, 0.637737, 16.099274), (-8.739804, 0.618288, 16.255571), (-8.582108, 0.649323, 16.09885)
(-8.89494, 0.625927, 16.099764), (-8.738607, 0.637737, 16.099274), (-8.737257, 0.655483, 15.94286)
(-8.89494, 0.625927, 16.099764), (-8.896412, 0.606337, 16.255911), (-8.738607, 0.637737, 16.099274)
(-9.05108, 0.613876, 16.100344), (-8.89494, 0.625927, 16.099764), (-8.893316, 0.644237, 15.943508)
(-9.05108, 0.613876, 16.100344), (-9.052843, 0.593916, 16.256321), (-8.89494, 0.625927, 16.099764)
(-9.206988, 0.60164, 16.101028), (-9.05108, 0.613876, 16.100344), (-9.049129, 0.632805, 15.944254)
(-9.206988, 0.60164, 16.101028), (-9.209087, 0.581103, 16.256823), (-9.05108, 0.613876, 16.100344)
(-8.739804, 0.618288, 16.255571), (-8.740723, 0.597568, 16.41173), (-8.583083, 0.629903, 16.255285)
(-8.739804, 0.618288, 16.255571), (-8.583083, 0.629903, 16.255285), (-8.582108, 0.649323, 16.09885)
(-8.896412, 0.606337, 16.255911), (-8.897551, 0.585904, 16.41193), (-8.739804, 0.618288, 16.255571)
(-8.896412, 0.606337, 16.255911), (-8.739804, 0.618288, 16.255571), (-8.738607, 0.637737, 16.099274)
(-9.052843, 0.593916, 16.256321), (-8.896412, 0.606337, 16.255911), (-8.89494, 0.625927, 16.099764)
(-9.052843, 0.593916, 16.256321), (-9.05424, 0.57361, 16.41218), (-8.896412, 0.606337, 16.255911)
(-9.209087, 0.581103, 16.256823), (-9.210769, 0.560678, 16.412498), (-9.052843, 0.593916, 16.256321)
(-9.209087, 0.581103, 16.256823), (-9.052843, 0.593916, 16.256321), (-9.05108, 0.613876, 16.100344)
(-8.740723, 0.597568, 16.41173), (-8.58379, 0.608675, 16.41156), (-8.583083, 0.629903, 16.255285)
(-8.740723, 0.597568, 16.41173), (-8.741201, 0.576022, 16.567688), (-8.58379, 0.608675, 16.41156)
(-8.897551, 0.585904, 16.41193), (-8.740723, 0.597568, 16.41173), (-8.739804, 0.618288, 16.255571)
(-8.897551, 0.585904, 16.41193), (-8.898225, 0.565193, 16.567772), (-8.740723, 0.597568, 16.41173)
(-9.05424, 0.57361, 16.41218), (-8.897551, 0.585904, 16.41193), (-8.896412, 0.606337, 16.255911)
(-9.05424, 0.57361, 16.41218), (-9.055133, 0.553559, 16.567877), (-8.897551, 0.585904, 16.41193)
(-9.210769, 0.560678, 16.412498), (-9.05424, 0.57361, 16.41218), (-9.052843, 0.593916, 16.256321)
(-9.210769, 0.560678, 16.412498), (-9.211902, 0.541036, 16.568022), (-9.05424, 0.57361, 16.41218)
(-8.741201, 0.576022, 16.567688), (-8.741144, 0.554136, 16.723351), (-8.584148, 0.586298, 16.567633)
(-8.741201, 0.576022, 16.567688), (-8.584148, 0.586298, 16.567633), (-8.58379, 0.608675, 16.41156)
(-8.898225, 0.565193, 16.567772), (-8.898264, 0.54451, 16.723322), (-8.741201, 0.576022, 16.567688)
(-8.898225, 0.565193, 16.567772), (-8.741201, 0.576022, 16.567688), (-8.740723, 0.597568, 16.41173)
(-9.055133, 0.553559, 16.567877), (-9.055339, 0.533975, 16.723297), (-8.898225, 0.565193, 16.567772)
(-9.055133, 0.553559, 16.567877), (-8.898225, 0.565193, 16.567772), (-8.897551, 0.585904, 16.41193)
(-9.211902, 0.541036, 16.568022), (-9.212288, 0.52228, 16.723269), (-9.055133, 0.553559, 16.567877)
(-9.211902, 0.541036, 16.568022), (-9.055133, 0.553559, 16.567877), (-9.05424, 0.57361, 16.41218)
# -8.314020916686664, 0, 16.326575716646676
(-8.111799, 0.681887, 16.097816), (-7.95484, 0.691777, 16.097498), (-7.954239, 0.708092, 15.940426)
(-8.111799, 0.681887, 16.097816), (-8.112384, 0.662373, 16.254608), (-7.95484, 0.691777, 16.097498)
(-8.26868, 0.671511, 16.098141), (-8.111799, 0.681887, 16.097816), (-8.111133, 0.698601, 15.940871)
(-8.26868, 0.671511, 16.098141), (-8.269358, 0.652019, 16.254824), (-8.111799, 0.681887, 16.097816)
(-8.425463, 0.660674, 16.098484), (-8.26868, 0.671511, 16.098141), (-8.267914, 0.688576, 15.941324)
(-8.425463, 0.660674, 16.098484), (-8.426264, 0.641173, 16.255043), (-8.26868, 0.671511, 16.098141)
(-8.582108, 0.649323, 16.09885), (-8.425463, 0.660674, 16.098484), (-8.424542, 0.67783, 15.941788)
(-8.582108, 0.649323, 16.09885), (-8.583083, 0.629903, 16.255285), (-8.425463, 0.660674, 16.098484)
(-8.112384, 0.662373, 16.254608), (-8.112821, 0.640197, 16.411211), (-7.955375, 0.672445, 16.254406)
(-8.112384, 0.662373, 16.254608), (-7.955375, 0.672445, 16.254406), (-7.95484, 0.691777, 16.097498)
(-8.269358, 0.652019, 16.254824), (-8.269846, 0.630033, 16.411324), (-8.112384, 0.662373, 16.254608)
(-8.269358, 0.652019, 16.254824), (-8.112384, 0.662373, 16.254608), (-8.111799, 0.681887, 16.097816)
(-8.426264, 0.641173, 16.255043), (-8.269358, 0.652019, 16.254824), (-8.26868, 0.671511, 16.098141)
(-8.426264, 0.641173, 16.255043), (-8.426839, 0.619532, 16.411434), (-8.269358, 0.652019, 16.254824)
(-8.583083, 0.629903, 16.255285), (-8.58379, 0.608675, 16.41156), (-8.426264, 0.641173, 16.255043)
(-8.583083, 0.629903, 16.255285), (-8.426264, 0.641173, 16.255043), (-8.425463, 0.660674, 16.098484)
(-8.112821, 0.640197, 16.411211), (-7.955781, 0.650061, 16.411087), (-7.955375, 0.672445, 16.254406)
(-8.112821, 0.640197, 16.411211), (-8.113013, 0.61564, 16.567541), (-7.955781, 0.650061, 16.411087)
(-8.269846, 0.630033, 16.411324), (-8.112821, 0.640197, 16.411211), (-8.112384, 0.662373, 16.254608)
(-8.269846, 0.630033, 16.411324), (-8.270061, 0.606037, 16.567583), (-8.112821, 0.640197, 16.411211)
(-8.426839, 0.619532, 16.411434), (-8.269846, 0.630033, 16.411324), (-8.269358, 0.652019, 16.254824)
(-8.426839, 0.619532, 16.411434), (-8.42711, 0.596277, 16.567608), (-8.269846, 0.630033, 16.411324)
(-8.58379, 0.608675, 16.41156), (-8.426839, 0.619532, 16.411434), (-8.426264, 0.641173, 16.255043)
(-8.58379, 0.608675, 16.41156), (-8.584148, 0.586298, 16.567633), (-8.426839, 0.619532, 16.411434)
(-8.113013, 0.61564, 16.567541), (-8.112878, 0.589494, 16.723509), (-7.955997, 0.625327, 16.567503)
(-8.113013, 0.61564, 16.567541), (-7.955997, 0.625327, 16.567503), (-7.955781, 0.650061, 16.411087)
(-8.270061, 0.606037, 16.567583), (-8.26988, 0.580616, 16.723476), (-8.113013, 0.61564, 16.567541)
(-8.270061, 0.606037, 16.567583), (-8.113013, 0.61564, 16.567541), (-8.112821, 0.640197, 16.411211)
(-8.42711, 0.596277, 16.567608), (-8.426941, 0.571907, 16.723442), (-8.270061, 0.606037, 16.567583)
(-8.42711, 0.596277, 16.567608), (-8.270061, 0.606037, 16.567583), (-8.269846, 0.630033, 16.411324)
(-8.584148, 0.586298, 16.567633), (-8.584023, 0.563156, 16.723391), (-8.42711, 0.596277, 16.567608)
(-8.584148, 0.586298, 16.567633), (-8.42711, 0.596277, 16.567608), (-8.426839, 0.619532, 16.411434)
# -7.64625068335333, 0, 16.326575716646676
(-7.326488, 0.722503, 16.096113), (-7.169294, 0.727809, 16.095745), (-7.168714, 0.740265, 15.938035)
(-7.326488, 0.722503, 16.096113), (-7.327065, 0.705885, 16.253492), (-7.169294, 0.727809, 16.095745)
(-7.483642, 0.716514, 16.096491), (-7.326488, 0.722503, 16.096113), (-7.325929, 0.736033, 15.938536)
(-7.483642, 0.716514, 16.096491), (-7.484184, 0.698764, 16.25374), (-7.326488, 0.722503, 16.096113)
(-7.640751, 0.709289, 16.096842), (-7.483642, 0.716514, 16.096491), (-7.483095, 0.730984, 15.939039)
(-7.640751, 0.709289, 16.096842), (-7.641275, 0.690893, 16.253981), (-7.483642, 0.716514, 16.096491)
(-7.797821, 0.701068, 16.097179), (-7.640751, 0.709289, 16.096842), (-7.640208, 0.724758, 15.939528)
(-7.797821, 0.701068, 16.097179), (-7.798338, 0.682042, 16.2542), (-7.640751, 0.709289, 16.096842)
(-7.95484, 0.691777, 16.097498), (-7.797821, 0.701068, 16.097179), (-7.797261, 0.717012, 15.939987)
(-7.95484, 0.691777, 16.097498), (-7.955375, 0.672445, 16.254406), (-7.797821, 0.701068, 16.097179)
(-7.327065, 0.705885, 16.253492), (-7.327627, 0.68614, 16.410608), (-7.169908, 0.71238, 16.253248)
(-7.327065, 0.705885, 16.253492), (-7.169908, 0.71238, 16.253248), (-7.169294, 0.727809, 16.095745)
(-7.484184, 0.698764, 16.25374), (-7.484694, 0.678097, 16.410755), (-7.327065, 0.705885, 16.253492)
(-7.484184, 0.698764, 16.25374), (-7.327065, 0.705885, 16.253492), (-7.326488, 0.722503, 16.096113)
(-7.641275, 0.690893, 16.253981), (-7.641733, 0.669332, 16.410883), (-7.484184, 0.698764, 16.25374)
(-7.641275, 0.690893, 16.253981), (-7.484184, 0.698764, 16.25374), (-7.483642, 0.716514, 16.096491)
(-7.798338, 0.682042, 16.2542), (-7.641275, 0.690893, 16.253981), (-7.640751, 0.709289, 16.096842)
(-7.798338, 0.682042, 16.2542), (-7.798759, 0.659921, 16.410992), (-7.641275, 0.690893, 16.253981)
(-7.955375, 0.672445, 16.254406), (-7.955781, 0.650061, 16.411087), (-7.798338, 0.682042, 16.2542)
(-7.955375, 0.672445, 16.254406), (-7.798338, 0.682042, 16.2542), (-7.797821, 0.701068, 16.097179)
(-7.327627, 0.68614, 16.410608), (-7.170531, 0.693908, 16.410496), (-7.169908, 0.71238, 16.253248)
(-7.327627, 0.68614, 16.410608), (-7.32814, 0.663666, 16.567406), (-7.170531, 0.693908, 16.410496)
(-7.484694, 0.678097, 16.410755), (-7.327627, 0.68614, 16.410608), (-7.327065, 0.705885, 16.253492)
(-7.484694, 0.678097, 16.410755), (-7.485113, 0.654427, 16.567436), (-7.327627, 0.68614, 16.410608)
(-7.641733, 0.669332, 16.410883), (-7.484694, 0.678097, 16.410755), (-7.484184, 0.698764, 16.25374)
(-7.641733, 0.669332, 16.410883), (-7.642074, 0.64498, 16.567474), (-7.484694, 0.678097, 16.410755)
(-7.798759, 0.659921, 16.410992), (-7.641733, 0.669332, 16.410883), (-7.641275, 0.690893, 16.253981)
(-7.798759, 0.659921, 16.410992), (-7.799028, 0.635195, 16.567495), (-7.641733, 0.669332, 16.410883)
(-7.955781, 0.650061, 16.411087), (-7.798759, 0.659921, 16.410992), (-7.798338, 0.682042, 16.2542)
(-7.955781, 0.650061, 16.411087), (-7.955997, 0.625327, 16.567503), (-7.798759, 0.659921, 16.410992)
(-7.32814, 0.663666, 16.567406), (-7.328541, 0.638785, 16.723764), (-7.171136, 0.672686, 16.56741)
(-7.32814, 0.663666, 16.567406), (-7.171136, 0.672686, 16.56741), (-7.170531, 0.693908, 16.410496)
(-7.485113, 0.654427, 16.567436), (-7.48538, 0.628516, 16.723688), (-7.32814, 0.663666, 16.567406)
(-7.485113, 0.654427, 16.567436), (-7.32814, 0.663666, 16.567406), (-7.327627, 0.68614, 16.410608)
(-7.642074, 0.64498, 16.567474), (-7.642208, 0.61835, 16.723635), (-7.485113, 0.654427, 16.567436)
(-7.642074, 0.64498, 16.567474), (-7.485113, 0.654427, 16.567436), (-7.484694, 0.678097, 16.410755)
(-7.799028, 0.635195, 16.567495), (-7.799054, 0.60838, 16.723589), (-7.642074, 0.64498, 16.567474)
(-7.799028, 0.635195, 16.567495), (-7.642074, 0.64498, 16.567474), (-7.641733, 0.669332, 16.410883)
(-7.955997, 0.625327, 16.567503), (-7.955927, 0.598709, 16.72353), (-7.799028, 0.635195, 16.567495)
(-7.955997, 0.625327, 16.567503), (-7.799028, 0.635195, 16.567495), (-7.798759, 0.659921, 16.410992)
# -6.9784804500199975, 0, 16.326575716646676
(-6.697382, 0.736361, 16.094574), (-6.539943, 0.736999, 16.0942), (-6.539293, 0.744872, 15.935986)
(-6.697382, 0.736361, 16.094574), (-6.69809, 0.724806, 16.252459), (-6.539943, 0.736999, 16.0942)
(-6.854749, 0.734659, 16.094963), (-6.697382, 0.736361, 16.094574), (-6.696743, 0.745187, 15.936478)
(-6.854749, 0.734659, 16.094963), (-6.855431, 0.721835, 16.252728), (-6.697382, 0.736361, 16.094574)
(-7.01205, 0.731822, 16.09536), (-6.854749, 0.734659, 16.094963), (-6.854125, 0.744708, 15.936995)
(-7.01205, 0.731822, 16.09536), (-7.012701, 0.717779, 16.252998), (-6.854749, 0.734659, 16.094963)
(-7.169294, 0.727809, 16.095745), (-7.01205, 0.731822, 16.09536), (-7.011447, 0.743216, 15.937521)
(-7.169294, 0.727809, 16.095745), (-7.169908, 0.71238, 16.253248), (-7.01205, 0.731822, 16.09536)
(-6.69809, 0.724806, 16.252459), (-6.698852, 0.710407, 16.410065), (-6.540668, 0.72657, 16.252201)
(-6.69809, 0.724806, 16.252459), (-6.540668, 0.72657, 16.252201), (-6.539943, 0.736999, 16.0942)
(-6.855431, 0.721835, 16.252728), (-6.85616, 0.706282, 16.410229), (-6.69809, 0.724806, 16.252459)
(-6.855431, 0.721835, 16.252728), (-6.69809, 0.724806, 16.252459), (-6.697382, 0.736361, 16.094574)
(-7.012701, 0.717779, 16.252998), (-7.013381, 0.700731, 16.41037), (-6.855431, 0.721835, 16.252728)
(-7.012701, 0.717779, 16.252998), (-6.855431, 0.721835, 16.252728), (-6.854749, 0.734659, 16.094963)
(-7.169908, 0.71238, 16.253248), (-7.012701, 0.717779, 16.252998), (-7.01205, 0.731822, 16.09536)
(-7.169908, 0.71238, 16.253248), (-7.170531, 0.693908, 16.410496), (-7.012701, 0.717779, 16.252998)
(-6.698852, 0.710407, 16.410065), (-6.541457, 0.713581, 16.409935), (-6.540668, 0.72657, 16.252201)
(-6.698852, 0.710407, 16.410065), (-6.699651, 0.693747, 16.567347), (-6.541457, 0.713581, 16.409935)
(-6.85616, 0.706282, 16.410229), (-6.698852, 0.710407, 16.410065), (-6.69809, 0.724806, 16.252459)
(-6.85616, 0.706282, 16.410229), (-6.856906, 0.68793, 16.567373), (-6.698852, 0.710407, 16.410065)
(-7.013381, 0.700731, 16.41037), (-6.85616, 0.706282, 16.410229), (-6.855431, 0.721835, 16.252728)
(-7.013381, 0.700731, 16.41037), (-7.014065, 0.680931, 16.567406), (-6.85616, 0.706282, 16.410229)
(-7.170531, 0.693908, 16.410496), (-7.013381, 0.700731, 16.41037), (-7.012701, 0.717779, 16.252998)
(-7.170531, 0.693908, 16.410496), (-7.171136, 0.672686, 16.56741), (-7.013381, 0.700731, 16.41037)
(-6.699651, 0.693747, 16.567347), (-6.700454, 0.675013, 16.724201), (-6.542292, 0.698449, 16.567356)
(-6.699651, 0.693747, 16.567347), (-6.542292, 0.698449, 16.567356), (-6.541457, 0.713581, 16.409935)
(-6.856906, 0.68793, 16.567373), (-6.857641, 0.667449, 16.724089), (-6.699651, 0.693747, 16.567347)
(-6.856906, 0.68793, 16.567373), (-6.699651, 0.693747, 16.567347), (-6.698852, 0.710407, 16.410065)
(-7.014065, 0.680931, 16.567406), (-7.014701, 0.658661, 16.723976), (-6.856906, 0.68793, 16.567373)
(-7.014065, 0.680931, 16.567406), (-6.856906, 0.68793, 16.567373), (-6.85616, 0.706282, 16.410229)
(-7.171136, 0.672686, 16.56741), (-7.171663, 0.649003, 16.723873), (-7.014065, 0.680931, 16.567406)
(-7.171136, 0.672686, 16.56741), (-7.014065, 0.680931, 16.567406), (-7.013381, 0.700731, 16.41037)
# -6.3107102166866635, 0, 16.326575716646676
(-6.067124, 0.733163, 16.093311), (-5.909352, 0.730827, 16.093172), (-5.908701, 0.735992, 15.934532)
