# -9.64956138335333, 0, -8.380922916686664
(-9.459735, 2.025847, -8.640068), (-9.301139, 2.010688, -8.645056), (-9.301471, 1.982525, -8.806676)
(-9.459735, 2.025847, -8.640068), (-9.460024, 2.049546, -8.478653), (-9.301139, 2.010688, -8.645056)
(-9.618697, 2.040147, -8.635271), (-9.459735, 2.025847, -8.640068), (-9.46045, 1.994974, -8.800939)
(-9.618697, 2.040147, -8.635271), (-9.618501, 2.067221, -8.474573), (-9.459735, 2.025847, -8.640068)
(-9.777822, 2.054387, -8.630715), (-9.618697, 2.040147, -8.635271), (-9.61973, 2.006957, -8.795414)
(-9.777822, 2.054387, -8.630715), (-9.777292, 2.083891, -8.470665), (-9.618697, 2.040147, -8.635271)
(-9.937103, 2.068088, -8.626364), (-9.777822, 2.054387, -8.630715), (-9.779203, 2.018656, -8.790158)
(-9.937103, 2.068088, -8.626364), (-9.936223, 2.100174, -8.466912), (-9.777822, 2.054387, -8.630715)
(-9.460024, 2.049546, -8.478653), (-9.460857, 2.068662, -8.316875), (-9.301779, 2.031756, -8.48295)
(-9.460024, 2.049546, -8.478653), (-9.301779, 2.031756, -8.48295), (-9.301139, 2.010688, -8.645056)
(-9.618501, 2.067221, -8.474573), (-9.619021, 2.088774, -8.313421), (-9.460024, 2.049546, -8.478653)
(-9.618501, 2.067221, -8.474573), (-9.460024, 2.049546, -8.478653), (-9.459735, 2.025847, -8.640068)
(-9.777292, 2.083891, -8.470665), (-9.777453, 2.108107, -8.310118), (-9.618501, 2.067221, -8.474573)
(-9.777292, 2.083891, -8.470665), (-9.618501, 2.067221, -8.474573), (-9.618697, 2.040147, -8.635271)
(-9.936223, 2.100174, -8.466912), (-9.936094, 2.12654, -8.306893), (-9.777292, 2.083891, -8.470665)
(-9.936223, 2.100174, -8.466912), (-9.777292, 2.083891, -8.470665), (-9.777822, 2.054387, -8.630715)
(-9.460857, 2.068662, -8.316875), (-9.30301, 2.047823, -8.320524), (-9.301779, 2.031756, -8.48295)
(-9.460857, 2.068662, -8.316875), (-9.462484, 2.081566, -8.154772), (-9.30301, 2.047823, -8.320524)
(-9.619021, 2.088774, -8.313421), (-9.460857, 2.068662, -8.316875), (-9.460024, 2.049546, -8.478653)
(-9.619021, 2.088774, -8.313421), (-9.620302, 2.104388, -8.151881), (-9.460857, 2.068662, -8.316875)
(-9.777453, 2.108107, -8.310118), (-9.619021, 2.088774, -8.313421), (-9.618501, 2.067221, -8.474573)
(-9.777453, 2.108107, -8.310118), (-9.778378, 2.126379, -8.149111), (-9.619021, 2.088774, -8.313421)
(-9.936094, 2.12654, -8.306893), (-9.777453, 2.108107, -8.310118), (-9.777292, 2.083891, -8.470665)
(-9.936094, 2.12654, -8.306893), (-9.936682, 2.14731, -8.146382), (-9.777453, 2.108107, -8.310118)
(-9.462484, 2.081566, -8.154772), (-9.464785, 2.088811, -7.99241), (-9.30497, 2.057982, -8.157839)
(-9.462484, 2.081566, -8.154772), (-9.30497, 2.057982, -8.157839), (-9.30301, 2.047823, -8.320524)
(-9.620302, 2.104388, -8.151881), (-9.462484, 2.081566, -8.154772), (-9.460857, 2.068662, -8.316875)
(-9.620302, 2.104388, -8.151881), (-9.622272, 2.114269, -7.990015), (-9.462484, 2.081566, -8.154772)
(-9.778378, 2.126379, -8.149111), (-9.779976, 2.139085, -7.987723), (-9.620302, 2.104388, -8.151881)
(-9.778378, 2.126379, -8.149111), (-9.620302, 2.104388, -8.151881), (-9.619021, 2.088774, -8.313421)
(-9.936682, 2.14731, -8.146382), (-9.778378, 2.126379, -8.149111), (-9.777453, 2.108107, -8.310118)
(-9.936682, 2.14731, -8.146382), (-9.937919, 2.162721, -7.985453), (-9.778378, 2.126379, -8.149111)
# -8.981791150019998, 0, -8.380922916686664
(-8.670267, 1.944114, -8.66586), (-8.513281, 1.926128, -8.670841), (-8.511732, 1.911092, -8.835439)
(-8.670267, 1.944114, -8.66586), (-8.672653, 1.95185, -8.501245), (-8.513281, 1.926128, -8.670841)
(-8.827478, 1.961748, -8.660707), (-8.670267, 1.944114, -8.66586), (-8.669017, 1.92713, -8.830036)
(-8.827478, 1.961748, -8.660707), (-8.82955, 1.972069, -8.496622), (-8.670267, 1.944114, -8.66586)
