# 10.383545616646671, 0, -15.058625250020004
(10.169722, 0.63014, -15.378302), (10.169132, 0.646321, -15.224172), (10.323743, 0.593068, -15.374218)
(10.169722, 0.63014, -15.378302), (10.323743, 0.593068, -15.374218), (10.324098, 0.577398, -15.52827)
(10.323743, 0.593068, -15.374218), (10.323193, 0.609029, -15.220195), (10.478024, 0.557794, -15.370447)
(10.323743, 0.593068, -15.374218), (10.478024, 0.557794, -15.370447), (10.478359, 0.542183, -15.524392)
(10.478024, 0.557794, -15.370447), (10.477509, 0.573657, -15.216539), (10.632539, 0.524232, -15.366961)
(10.478024, 0.557794, -15.370447), (10.632539, 0.524232, -15.366961), (10.632864, 0.508697, -15.520807)
(10.632539, 0.524232, -15.366961), (10.632052, 0.540181, -15.213186), (10.787277, 0.4925, -15.36375)
(10.632539, 0.524232, -15.366961), (10.787277, 0.4925, -15.36375), (10.787588, 0.476999, -15.517503)
(10.169132, 0.646321, -15.224172), (10.323193, 0.609029, -15.220195), (10.323743, 0.593068, -15.374218)
(10.169132, 0.646321, -15.224172), (10.168327, 0.663172, -15.070096), (10.323193, 0.609029, -15.220195)
(10.323193, 0.609029, -15.220195), (10.477509, 0.573657, -15.216539), (10.478024, 0.557794, -15.370447)
(10.323193, 0.609029, -15.220195), (10.322452, 0.625761, -15.066256), (10.477509, 0.573657, -15.216539)
(10.477509, 0.573657, -15.216539), (10.632052, 0.540181, -15.213186), (10.632539, 0.524232, -15.366961)
(10.477509, 0.573657, -15.216539), (10.476813, 0.590275, -15.062729), (10.632052, 0.540181, -15.213186)
(10.632052, 0.540181, -15.213186), (10.786815, 0.508567, -15.21011), (10.787277, 0.4925, -15.36375)
(10.632052, 0.540181, -15.213186), (10.631401, 0.556952, -15.059537), (10.786815, 0.508567, -15.21011)
(10.168327, 0.663172, -15.070096), (10.167302, 0.680339, -14.916002), (10.322452, 0.625761, -15.066256)
(10.168327, 0.663172, -15.070096), (10.322452, 0.625761, -15.066256), (10.323193, 0.609029, -15.220195)
(10.322452, 0.625761, -15.066256), (10.476813, 0.590275, -15.062729), (10.477509, 0.573657, -15.216539)
(10.322452, 0.625761, -15.066256), (10.321507, 0.643055, -14.912352), (10.476813, 0.590275, -15.062729)
(10.476813, 0.590275, -15.062729), (10.475935, 0.607743, -14.909014), (10.631401, 0.556952, -15.059537)
(10.476813, 0.590275, -15.062729), (10.631401, 0.556952, -15.059537), (10.632052, 0.540181, -15.213186)
(10.631401, 0.556952, -15.059537), (10.630584, 0.57481, -14.906027), (10.78621, 0.525953, -15.056683)
(10.631401, 0.556952, -15.059537), (10.78621, 0.525953, -15.056683), (10.786815, 0.508567, -15.21011)
(10.167302, 0.680339, -14.916002), (10.321507, 0.643055, -14.912352), (10.322452, 0.625761, -15.066256)
(10.167302, 0.680339, -14.916002), (10.166059, 0.698628, -14.761982), (10.321507, 0.643055, -14.912352)
(10.321507, 0.643055, -14.912352), (10.475935, 0.607743, -14.909014), (10.476813, 0.590275, -15.062729)
(10.321507, 0.643055, -14.912352), (10.320364, 0.661552, -14.758553), (10.475935, 0.607743, -14.909014)
(10.475935, 0.607743, -14.909014), (10.630584, 0.57481, -14.906027), (10.631401, 0.556952, -15.059537)
(10.475935, 0.607743, -14.909014), (10.474877, 0.626807, -14.755469), (10.630584, 0.57481, -14.906027)
(10.630584, 0.57481, -14.906027), (10.785441, 0.54429, -14.903389), (10.78621, 0.525953, -15.056683)
(10.630584, 0.57481, -14.906027), (10.629595, 0.594328, -14.752721), (10.785441, 0.54429, -14.903389)
(10.166059, 0.698628, -14.761982), (10.164609, 0.717641, -14.607971), (10.320364, 0.661552, -14.758553)
(10.166059, 0.698628, -14.761982), (10.320364, 0.661552, -14.758553), (10.321507, 0.643055, -14.912352)
(10.320364, 0.661552, -14.758553), (10.319025, 0.681016, -14.604806), (10.474877, 0.626807, -14.755469)
(10.320364, 0.661552, -14.758553), (10.474877, 0.626807, -14.755469), (10.475935, 0.607743, -14.909014)
(10.474877, 0.626807, -14.755469), (10.473633, 0.646781, -14.601992), (10.629595, 0.594328, -14.752721)
(10.474877, 0.626807, -14.755469), (10.629595, 0.594328, -14.752721), (10.630584, 0.57481, -14.906027)
(10.629595, 0.594328, -14.752721), (10.628426, 0.615018, -14.599527), (10.784512, 0.564464, -14.750336)
(10.629595, 0.594328, -14.752721), (10.784512, 0.564464, -14.750336), (10.785441, 0.54429, -14.903389)
# 11.051315849980007, 0, -15.058625250020004
(10.787277, 0.4925, -15.36375), (10.786815, 0.508567, -15.21011), (10.942225, 0.462744, -15.360826)
(10.787277, 0.4925, -15.36375), (10.942225, 0.462744, -15.360826), (10.942525, 0.447124, -15.514469)
(10.942225, 0.462744, -15.360826), (10.941792, 0.479144, -15.207346), (11.097372, 0.435091, -15.358191)
(10.942225, 0.462744, -15.360826), (11.097372, 0.435091, -15.358191), (11.097651, 0.419047, -15.51168)
(11.097372, 0.435091, -15.358191), (11.096964, 0.451868, -15.204873), (11.252701, 0.409377, -15.355804)
(11.097372, 0.435091, -15.358191), (11.252701, 0.409377, -15.355804), (11.252958, 0.393003, -15.509159)
(11.252701, 0.409377, -15.355804), (11.252328, 0.426653, -15.202661), (11.408211, 0.385825, -15.353684)
(11.252701, 0.409377, -15.355804), (11.408211, 0.385825, -15.353684), (11.408444, 0.368989, -15.506889)
(10.786815, 0.508567, -15.21011), (10.941792, 0.479144, -15.207346), (10.942225, 0.462744, -15.360826)
(10.786815, 0.508567, -15.21011), (10.78621, 0.525953, -15.056683), (10.941792, 0.479144, -15.207346)
(10.941792, 0.479144, -15.207346), (11.096964, 0.451868, -15.204873), (11.097372, 0.435091, -15.358191)
(10.941792, 0.479144, -15.207346), (10.94122, 0.496941, -15.054104), (11.096964, 0.451868, -15.204873)
(11.096964, 0.451868, -15.204873), (11.252328, 0.426653, -15.202661), (11.252701, 0.409377, -15.355804)
(11.096964, 0.451868, -15.204873), (11.096429, 0.469988, -15.051799), (11.252328, 0.426653, -15.202661)
(11.252328, 0.426653, -15.202661), (11.407872, 0.403601, -15.200711), (11.408211, 0.385825, -15.353684)
(11.252328, 0.426653, -15.202661), (11.251833, 0.445275, -15.049781), (11.407872, 0.403601, -15.200711)
(10.78621, 0.525953, -15.056683), (10.785441, 0.54429, -14.903389), (10.94122, 0.496941, -15.054104)
(10.78621, 0.525953, -15.056683), (10.94122, 0.496941, -15.054104), (10.941792, 0.479144, -15.207346)
(10.94122, 0.496941, -15.054104), (11.096429, 0.469988, -15.051799), (11.096964, 0.451868, -15.204873)
(10.94122, 0.496941, -15.054104), (10.940499, 0.51591, -14.901047), (11.096429, 0.469988, -15.051799)
(11.096429, 0.469988, -15.051799), (11.095757, 0.489589, -14.89897), (11.251833, 0.445275, -15.049781)
(11.096429, 0.469988, -15.051799), (11.251833, 0.445275, -15.049781), (11.252328, 0.426653, -15.202661)
(11.251833, 0.445275, -15.049781), (11.407424, 0.422918, -15.048044), (11.407872, 0.403601, -15.200711)
(11.251833, 0.445275, -15.049781), (11.251207, 0.46564, -14.897196), (11.407424, 0.422918, -15.048044)
(10.785441, 0.54429, -14.903389), (10.940499, 0.51591, -14.901047), (10.94122, 0.496941, -15.054104)
(10.785441, 0.54429, -14.903389), (10.784512, 0.564464, -14.750336), (10.940499, 0.51591, -14.901047)
(10.940499, 0.51591, -14.901047), (11.095757, 0.489589, -14.89897), (11.096429, 0.469988, -15.051799)
(10.940499, 0.51591, -14.901047), (10.939625, 0.53675, -14.748244), (11.095757, 0.489589, -14.89897)
(11.095757, 0.489589, -14.89897), (11.251207, 0.46564, -14.897196), (11.251833, 0.445275, -15.049781)
(11.095757, 0.489589, -14.89897), (11.094933, 0.511475, -14.746475), (11.251207, 0.46564, -14.897196)
(11.251207, 0.46564, -14.897196), (11.406852, 0.443944, -14.895692), (11.407424, 0.422918, -15.048044)
(11.251207, 0.46564, -14.897196), (11.25044, 0.488386, -14.744977), (11.406852, 0.443944, -14.895692)
(10.784512, 0.564464, -14.750336), (10.783406, 0.585907, -14.597425), (10.939625, 0.53675, -14.748244)
(10.784512, 0.564464, -14.750336), (10.939625, 0.53675, -14.748244), (10.940499, 0.51591, -14.901047)
(10.939625, 0.53675, -14.748244), (10.938578, 0.559139, -14.595641), (11.094933, 0.511475, -14.746475)
(10.939625, 0.53675, -14.748244), (11.094933, 0.511475, -14.746475), (11.095757, 0.489589, -14.89897)
(11.094933, 0.511475, -14.746475), (11.093943, 0.534815, -14.594173), (11.25044, 0.488386, -14.744977)
(11.094933, 0.511475, -14.746475), (11.25044, 0.488386, -14.744977), (11.251207, 0.46564, -14.897196)
(11.25044, 0.488386, -14.744977), (11.249508, 0.512828, -14.593), (11.406145, 0.467473, -14.743734)
(11.25044, 0.488386, -14.744977), (11.406145, 0.467473, -14.743734), (11.406852, 0.443944, -14.895692)
# 11.71908608331334, 0, -15.058625250020004
(11.408211, 0.385825, -15.353684), (11.407872, 0.403601, -15.200711), (11.563885, 0.364067, -15.351762)
(11.408211, 0.385825, -15.353684), (11.563885, 0.364067, -15.351762), (11.564085, 0.346825, -15.504827)
(11.563885, 0.364067, -15.351762), (11.563592, 0.382442, -15.198969), (11.719714, 0.344307, -15.350048)
(11.563885, 0.364067, -15.351762), (11.719714, 0.344307, -15.350048), (11.719872, 0.326426, -15.502947)
(11.719714, 0.344307, -15.350048), (11.719471, 0.363219, -15.197428), (11.875687, 0.326305, -15.348497)
(11.719714, 0.344307, -15.350048), (11.875687, 0.326305, -15.348497), (11.875795, 0.307998, -15.501266)
(11.875687, 0.326305, -15.348497), (11.875501, 0.345819, -15.196049), (12.031785, 0.310081, -15.347103)
(11.875687, 0.326305, -15.348497), (12.031785, 0.310081, -15.347103), (12.031843, 0.291481, -15.499765)
(12.031785, 0.310081, -15.347103), (12.031668, 0.330027, -15.194793), (12.188, 0.29566, -15.345851)
(12.031785, 0.310081, -15.347103), (12.188, 0.29566, -15.345851), (12.188, 0.276757, -15.498415)
(11.407872, 0.403601, -15.200711), (11.563592, 0.382442, -15.198969), (11.563885, 0.364067, -15.351762)
(11.407872, 0.403601, -15.200711), (11.407424, 0.422918, -15.048044), (11.563592, 0.382442, -15.198969)
(11.563592, 0.382442, -15.198969), (11.719471, 0.363219, -15.197428), (11.719714, 0.344307, -15.350048)
(11.563592, 0.382442, -15.198969), (11.563197, 0.402418, -15.046511), (11.719471, 0.363219, -15.197428)
(11.719471, 0.363219, -15.197428), (11.875501, 0.345819, -15.196049), (11.875687, 0.326305, -15.348497)
(11.719471, 0.363219, -15.197428), (11.719136, 0.383805, -15.045165), (11.875501, 0.345819, -15.196049)
(11.875501, 0.345819, -15.196049), (12.031668, 0.330027, -15.194793), (12.031785, 0.310081, -15.347103)
(11.875501, 0.345819, -15.196049), (11.875239, 0.36707, -15.043988), (12.031668, 0.330027, -15.194793)
(12.031668, 0.330027, -15.194793), (12.187959, 0.316115, -15.193684), (12.188, 0.29566, -15.345851)
(12.031668, 0.330027, -15.194793), (12.031494, 0.352257, -15.042973), (12.187959, 0.316115, -15.193684)
(11.407424, 0.422918, -15.048044), (11.406852, 0.443944, -14.895692), (11.563197, 0.402418, -15.046511)
(11.407424, 0.422918, -15.048044), (11.563197, 0.402418, -15.046511), (11.563592, 0.382442, -15.198969)
(11.563197, 0.402418, -15.046511), (11.719136, 0.383805, -15.045165), (11.719471, 0.363219, -15.197428)
(11.563197, 0.402418, -15.046511), (11.562685, 0.42428, -14.894408), (11.719136, 0.383805, -15.045165)
(11.719136, 0.383805, -15.045165), (11.718699, 0.406393, -14.893295), (11.875239, 0.36707, -15.043988)
(11.719136, 0.383805, -15.045165), (11.875239, 0.36707, -15.043988), (11.875501, 0.345819, -15.196049)
(11.875239, 0.36707, -15.043988), (11.874886, 0.390495, -14.892365), (12.031494, 0.352257, -15.042973)
(11.875239, 0.36707, -15.043988), (12.031494, 0.352257, -15.042973), (12.031668, 0.330027, -15.194793)
(12.031494, 0.352257, -15.042973), (12.031236, 0.376387, -14.891572), (12.187874, 0.338818, -15.042027)
(12.031494, 0.352257, -15.042973), (12.187874, 0.338818, -15.042027), (12.187959, 0.316115, -15.193684)
(11.406852, 0.443944, -14.895692), (11.562685, 0.42428, -14.894408), (11.563197, 0.402418, -15.046511)
(11.406852, 0.443944, -14.895692), (11.406145, 0.467473, -14.743734), (11.562685, 0.42428, -14.894408)
(11.562685, 0.42428, -14.894408), (11.718699, 0.406393, -14.893295), (11.719136, 0.383805, -15.045165)
(11.562685, 0.42428, -14.894408), (11.562047, 0.44865, -14.742723), (11.718699, 0.406393, -14.893295)
(11.718699, 0.406393, -14.893295), (11.874886, 0.390495, -14.892365), (11.875239, 0.36707, -15.043988)
(11.718699, 0.406393, -14.893295), (11.718145, 0.431903, -14.741922), (11.874886, 0.390495, -14.892365)
(11.874886, 0.390495, -14.892365), (12.031236, 0.376387, -14.891572), (12.031494, 0.352257, -15.042973)
(11.874886, 0.390495, -14.892365), (11.874432, 0.416802, -14.741255), (12.031236, 0.376387, -14.891572)
(12.031236, 0.376387, -14.891572), (12.187725, 0.363629, -14.890839), (12.187874, 0.338818, -15.042027)
(12.031236, 0.376387, -14.891572), (12.03089, 0.403524, -14.740723), (12.187725, 0.363629, -14.890839)
(11.406145, 0.467473, -14.743734), (11.405277, 0.492917, -14.592071), (11.562047, 0.44865, -14.742723)
(11.406145, 0.467473, -14.743734), (11.562047, 0.44865, -14.742723), (11.562685, 0.42428, -14.894408)
(11.562047, 0.44865, -14.742723), (11.56126, 0.475238, -14.591393), (11.718145, 0.431903, -14.741922)
(11.562047, 0.44865, -14.742723), (11.718145, 0.431903, -14.741922), (11.718699, 0.406393, -14.893295)
(11.718145, 0.431903, -14.741922), (11.717448, 0.459502, -14.590907), (11.874432, 0.416802, -14.741255)
(11.718145, 0.431903, -14.741922), (11.874432, 0.416802, -14.741255), (11.874886, 0.390495, -14.892365)
(11.874432, 0.416802, -14.741255), (11.873844, 0.445458, -14.590559), (12.03089, 0.403524, -14.740723)
(11.874432, 0.416802, -14.741255), (12.03089, 0.403524, -14.740723), (12.031236, 0.376387, -14.891572)
(12.03089, 0.403524, -14.740723), (12.030428, 0.433038, -14.59032), (12.187502, 0.391349, -14.740211)
(12.03089, 0.403524, -14.740723), (12.187502, 0.391349, -14.740211), (12.187725, 0.363629, -14.890839)
# 12.386856316646675, 0, -15.058625250020004
(12.188, 0.29566, -15.345851), (12.187959, 0.316115, -15.193684), (12.344326, 0.282963, -15.344724)
(12.188, 0.29566, -15.345851), (12.344326, 0.282963, -15.344724), (12.344257, 0.263643, -15.497183)
(12.344326, 0.282963, -15.344724), (12.344364, 0.303796, -15.192678), (12.50073, 0.271632, -15.343668)
(12.344326, 0.282963, -15.344724), (12.50073, 0.271632, -15.343668), (12.50059, 0.252132, -15.496062)
(12.50073, 0.271632, -15.343668), (12.500854, 0.292759, -15.191719), (12.657199, 0.26155, -15.342663)
(12.50073, 0.271632, -15.343668), (12.657199, 0.26155, -15.342663), (12.656992, 0.241994, -15.495028)
(12.657199, 0.26155, -15.342663), (12.65741, 0.282799, -15.190767), (12.813712, 0.252573, -15.341687)
(12.657199, 0.26155, -15.342663), (12.813712, 0.252573, -15.341687), (12.813435, 0.233033, -15.494042)
(12.187959, 0.316115, -15.193684), (12.344364, 0.303796, -15.192678), (12.344326, 0.282963, -15.344724)
(12.187959, 0.316115, -15.193684), (12.187874, 0.338818, -15.042027), (12.344364, 0.303796, -15.192678)
(12.344364, 0.303796, -15.192678), (12.500854, 0.292759, -15.191719), (12.50073, 0.271632, -15.343668)
(12.344364, 0.303796, -15.192678), (12.344371, 0.326724, -15.041132), (12.500854, 0.292759, -15.191719)
(12.500854, 0.292759, -15.191719), (12.65741, 0.282799, -15.190767), (12.657199, 0.26155, -15.342663)
(12.500854, 0.292759, -15.191719), (12.500967, 0.31596, -15.040282), (12.65741, 0.282799, -15.190767)
(12.65741, 0.282799, -15.190767), (12.814012, 0.273879, -15.189823), (12.813712, 0.252573, -15.341687)
(12.65741, 0.282799, -15.190767), (12.657628, 0.306334, -15.039434), (12.814012, 0.273879, -15.189823)
(12.187874, 0.338818, -15.042027), (12.344371, 0.326724, -15.041132), (12.344364, 0.303796, -15.192678)
(12.187874, 0.338818, -15.042027), (12.187725, 0.363629, -14.890839), (12.344371, 0.326724, -15.041132)
(12.344371, 0.326724, -15.041132), (12.344336, 0.352012, -14.890114), (12.500967, 0.31596, -15.040282)
(12.344371, 0.326724, -15.041132), (12.500967, 0.31596, -15.040282), (12.500854, 0.292759, -15.191719)
(12.500967, 0.31596, -15.040282), (12.501053, 0.341638, -14.889407), (12.657628, 0.306334, -15.039434)
(12.500967, 0.31596, -15.040282), (12.657628, 0.306334, -15.039434), (12.65741, 0.282799, -15.190767)
(12.657628, 0.306334, -15.039434), (12.657842, 0.332179, -14.888658), (12.814335, 0.29745, -15.038533)
(12.657628, 0.306334, -15.039434), (12.814335, 0.29745, -15.038533), (12.814012, 0.273879, -15.189823)
(12.187725, 0.363629, -14.890839), (12.344336, 0.352012, -14.890114), (12.344371, 0.326724, -15.041132)
(12.187725, 0.363629, -14.890839), (12.187502, 0.391349, -14.740211), (12.344336, 0.352012, -14.890114)
(12.344336, 0.352012, -14.890114), (12.501053, 0.341638, -14.889407), (12.500967, 0.31596, -15.040282)
(12.344336, 0.352012, -14.890114), (12.344251, 0.380432, -14.739718), (12.501053, 0.341638, -14.889407)
(12.501053, 0.341638, -14.889407), (12.657842, 0.332179, -14.888658), (12.657628, 0.306334, -15.039434)
(12.501053, 0.341638, -14.889407), (12.501107, 0.370372, -14.739171), (12.657842, 0.332179, -14.888658)
(12.657842, 0.332179, -14.888658), (12.814673, 0.323355, -14.887817), (12.814335, 0.29745, -15.038533)
(12.657842, 0.332179, -14.888658), (12.658043, 0.361017, -14.738532), (12.814673, 0.323355, -14.887817)
(12.187502, 0.391349, -14.740211), (12.187184, 0.421708, -14.590094), (12.344251, 0.380432, -14.739718)
(12.187502, 0.391349, -14.740211), (12.344251, 0.380432, -14.739718), (12.344336, 0.352012, -14.890114)
(12.344251, 0.380432, -14.739718), (12.344089, 0.411408, -14.589844), (12.501107, 0.370372, -14.739171)
(12.344251, 0.380432, -14.739718), (12.501107, 0.370372, -14.739171), (12.501053, 0.341638, -14.889407)
(12.501107, 0.370372, -14.739171), (12.501112, 0.401843, -14.589508), (12.658043, 0.361017, -14.738532)
(12.501107, 0.370372, -14.739171), (12.658043, 0.361017, -14.738532), (12.657842, 0.332179, -14.888658)
(12.658043, 0.361017, -14.738532), (12.65822, 0.392722, -14.58902), (12.815026, 0.352165, -14.737759)
(12.658043, 0.361017, -14.738532), (12.815026, 0.352165, -14.737759), (12.814673, 0.323355, -14.887817)
# 13.054626549980007, 0, -15.058625250020004
(12.813712, 0.252573, -15.341687), (12.814012, 0.273879, -15.189823), (12.970257, 0.244569, -15.34073)
(12.813712, 0.252573, -15.341687), (12.970257, 0.244569, -15.34073), (12.969909, 0.224997, -15.493077)
(12.970257, 0.244569, -15.34073), (12.97064, 0.265778, -15.188855), (13.126816, 0.237203, -15.339745)
(12.970257, 0.244569, -15.34073), (13.126816, 0.237203, -15.339745), (13.126402, 0.217816, -15.492134)
(13.126816, 0.237203, -15.339745), (13.127277, 0.258244, -15.187834), (13.283369, 0.230332, -15.338717)
(13.126816, 0.237203, -15.339745), (13.283369, 0.230332, -15.338717), (13.282825, 0.210486, -15.49109)
(13.283369, 0.230332, -15.338717), (13.283901, 0.250987, -15.186714), (13.439861, 0.223373, -15.337584)
(13.283369, 0.230332, -15.338717), (13.439861, 0.223373, -15.337584), (13.438935, 0.200566, -15.489617)
(12.814012, 0.273879, -15.189823), (12.97064, 0.265778, -15.188855), (12.970257, 0.244569, -15.34073)
(12.814012, 0.273879, -15.189823), (12.814335, 0.29745, -15.038533), (12.97064, 0.265778, -15.188855)
(12.97064, 0.265778, -15.188855), (13.127277, 0.258244, -15.187834), (13.126816, 0.237203, -15.339745)
(12.97064, 0.265778, -15.188855), (12.971064, 0.289152, -15.03755), (13.127277, 0.258244, -15.187834)
(13.127277, 0.258244, -15.187834), (13.283901, 0.250987, -15.186714), (13.283369, 0.230332, -15.338717)
(13.127277, 0.258244, -15.187834), (13.127795, 0.281343, -15.03648), (13.283901, 0.250987, -15.186714)
(13.283901, 0.250987, -15.186714), (13.440503, 0.244121, -15.185541), (13.439861, 0.223373, -15.337584)
(13.283901, 0.250987, -15.186714), (13.284511, 0.273984, -15.035335), (13.440503, 0.244121, -15.185541)
(12.814335, 0.29745, -15.038533), (12.971064, 0.289152, -15.03755), (12.97064, 0.265778, -15.188855)
(12.814335, 0.29745, -15.038533), (12.814673, 0.323355, -14.887817), (12.971064, 0.289152, -15.03755)
(12.971064, 0.289152, -15.03755), (12.971525, 0.314909, -14.886843), (13.127795, 0.281343, -15.03648)
(12.971064, 0.289152, -15.03755), (13.127795, 0.281343, -15.03648), (13.127277, 0.258244, -15.187834)
