# -9.64956138335333, 0, -15.058625250020004
(-9.378448, 0.375238, -15.326619), (-9.37866, 0.382916, -15.171001), (-9.222187, 0.37667, -15.326933)
(-9.378448, 0.375238, -15.326619), (-9.222187, 0.37667, -15.326933), (-9.222032, 0.370235, -15.482609)
(-9.534727, 0.374263, -15.326362), (-9.534959, 0.381941, -15.170675), (-9.378448, 0.375238, -15.326619)
(-9.534727, 0.374263, -15.326362), (-9.378448, 0.375238, -15.326619), (-9.378282, 0.368894, -15.48236)
(-9.691028, 0.373771, -15.32617), (-9.691276, 0.381456, -15.170417), (-9.534727, 0.374263, -15.326362)
(-9.691028, 0.373771, -15.32617), (-9.534727, 0.374263, -15.326362), (-9.534552, 0.36802, -15.482168)
(-9.847342, 0.373629, -15.326028), (-9.847613, 0.381465, -15.17023), (-9.691028, 0.373771, -15.32617)
(-9.847342, 0.373629, -15.326028), (-9.691028, 0.373771, -15.32617), (-9.690834, 0.367467, -15.48202)
(-9.37866, 0.382916, -15.171001), (-9.222383, 0.384448, -15.171395), (-9.222187, 0.37667, -15.326933)
(-9.37866, 0.382916, -15.171001), (-9.378912, 0.391735, -15.015484), (-9.222383, 0.384448, -15.171395)
(-9.534959, 0.381941, -15.170675), (-9.37866, 0.382916, -15.171001), (-9.378448, 0.375238, -15.326619)
(-9.534959, 0.381941, -15.170675), (-9.535229, 0.39068, -15.01507), (-9.37866, 0.382916, -15.171001)
(-9.691276, 0.381456, -15.170417), (-9.534959, 0.381941, -15.170675), (-9.534727, 0.374263, -15.326362)
(-9.691276, 0.381456, -15.170417), (-9.691573, 0.390352, -15.01475), (-9.534959, 0.381941, -15.170675)
(-9.847613, 0.381465, -15.17023), (-9.691276, 0.381456, -15.170417), (-9.691028, 0.373771, -15.32617)
(-9.847613, 0.381465, -15.17023), (-9.847936, 0.390511, -15.014504), (-9.691276, 0.381456, -15.170417)
(-9.378912, 0.391735, -15.015484), (-9.379205, 0.40183, -14.860082), (-9.222617, 0.393433, -15.015982)
(-9.378912, 0.391735, -15.015484), (-9.222617, 0.393433, -15.015982), (-9.222383, 0.384448, -15.171395)
(-9.535229, 0.39068, -15.01507), (-9.53555, 0.400803, -14.859575), (-9.378912, 0.391735, -15.015484)
(-9.535229, 0.39068, -15.01507), (-9.378912, 0.391735, -15.015484), (-9.37866, 0.382916, -15.171001)
(-9.691573, 0.390352, -15.01475), (-9.535229, 0.39068, -15.01507), (-9.534959, 0.381941, -15.170675)
(-9.691573, 0.390352, -15.01475), (-9.691923, 0.400594, -14.859175), (-9.535229, 0.39068, -15.01507)
(-9.847936, 0.390511, -15.014504), (-9.848319, 0.401009, -14.858864), (-9.691573, 0.390352, -15.01475)
(-9.847936, 0.390511, -15.014504), (-9.691573, 0.390352, -15.01475), (-9.691276, 0.381456, -15.170417)
(-9.379205, 0.40183, -14.860082), (-9.222898, 0.403892, -14.860711), (-9.222617, 0.393433, -15.015982)
(-9.379205, 0.40183, -14.860082), (-9.37955, 0.413446, -14.704814), (-9.222898, 0.403892, -14.860711)
