# -19.66611488335333, 0, -9.716463383353332
(-19.479586, -0.445041, -10.001149), (-19.480377, -0.43533, -9.84691), (-19.321062, -0.434424, -10.001211)
(-19.479586, -0.445041, -10.001149), (-19.321062, -0.434424, -10.001211), (-19.321045, -0.443613, -10.155677)
(-19.638098, -0.440569, -10.000891), (-19.479586, -0.445041, -10.001149), (-19.479198, -0.45588, -10.155539)
(-19.638098, -0.440569, -10.000891), (-19.638885, -0.431866, -9.846591), (-19.479586, -0.445041, -10.001149)
(-19.797842, -0.41979, -10.000516), (-19.798481, -0.414335, -9.846061), (-19.638098, -0.440569, -10.000891)
(-19.797842, -0.41979, -10.000516), (-19.638098, -0.440569, -10.000891), (-19.637501, -0.450472, -10.155316)
(-19.959242, -0.383089, -10.000114), (-19.797842, -0.41979, -10.000516), (-19.797352, -0.426405, -10.155101)
(-19.959242, -0.383089, -10.000114), (-19.959682, -0.38175, -9.845442), (-19.797842, -0.41979, -10.000516)
(-19.480377, -0.43533, -9.84691), (-19.321642, -0.425909, -9.846872), (-19.321062, -0.434424, -10.001211)
(-19.480377, -0.43533, -9.84691), (-19.48148, -0.431159, -9.692589), (-19.321642, -0.425909, -9.846872)
(-19.638885, -0.431866, -9.846591), (-19.480377, -0.43533, -9.84691), (-19.479586, -0.445041, -10.001149)
(-19.638885, -0.431866, -9.846591), (-19.639723, -0.429292, -9.692186), (-19.480377, -0.43533, -9.84691)
(-19.798481, -0.414335, -9.846061), (-19.638885, -0.431866, -9.846591), (-19.638098, -0.440569, -10.000891)
(-19.798481, -0.414335, -9.846061), (-19.799196, -0.413375, -9.691525), (-19.638885, -0.431866, -9.846591)
(-19.959682, -0.38175, -9.845442), (-19.798481, -0.414335, -9.846061), (-19.797842, -0.41979, -10.000516)
(-19.959682, -0.38175, -9.845442), (-19.960274, -0.381466, -9.690745), (-19.798481, -0.414335, -9.846061)
(-19.48148, -0.431159, -9.692589), (-19.482767, -0.43473, -9.537969), (-19.322416, -0.422643, -9.692343)
(-19.48148, -0.431159, -9.692589), (-19.322416, -0.422643, -9.692343), (-19.321642, -0.425909, -9.846872)
(-19.639723, -0.429292, -9.692186), (-19.640553, -0.435041, -9.537472), (-19.48148, -0.431159, -9.692589)
(-19.639723, -0.429292, -9.692186), (-19.48148, -0.431159, -9.692589), (-19.480377, -0.43533, -9.84691)
(-19.799196, -0.413375, -9.691525), (-19.799904, -0.418818, -9.536725), (-19.639723, -0.429292, -9.692186)
(-19.799196, -0.413375, -9.691525), (-19.639723, -0.429292, -9.692186), (-19.638885, -0.431866, -9.846591)
(-19.960274, -0.381466, -9.690745), (-19.960901, -0.383855, -9.535861), (-19.799196, -0.413375, -9.691525)
(-19.960274, -0.381466, -9.690745), (-19.799196, -0.413375, -9.691525), (-19.798481, -0.414335, -9.846061)
(-19.482767, -0.43473, -9.537969), (-19.323246, -0.423637, -9.537474), (-19.322416, -0.422643, -9.692343)
(-19.482767, -0.43473, -9.537969), (-19.483959, -0.443337, -9.382849), (-19.323246, -0.423637, -9.537474)
